mA,V,time
471.40000000000003,4.872,1581369702.6273267
471.0,4.872,1581369702.6936722
470.90000000000003,4.872,1581369702.7592905
471.20000000000005,4.872,1581369702.8249357
471.0,4.872,1581369702.8903468
471.1,4.872,1581369702.9567785
471.20000000000005,4.872,1581369703.0223336
471.1,4.872,1581369703.0883014
470.90000000000003,4.872,1581369703.15368
471.0,4.872,1581369703.219324
470.40000000000003,4.872,1581369703.285076
471.0,4.872,1581369703.3506386
471.1,4.872,1581369703.416971
471.0,4.872,1581369703.4825277
471.0,4.872,1581369703.548241
471.0,4.872,1581369703.6139293
471.40000000000003,4.872,1581369703.6802433
471.40000000000003,4.872,1581369703.7449412
471.1,4.872,1581369703.8115942
471.6,4.872,1581369703.8772075
471.3,4.872,1581369703.943374
471.0,4.872,1581369704.0090766
471.70000000000005,4.872,1581369704.0748806
471.5,4.872,1581369704.140462
473.20000000000005,4.872,1581369704.2056754
470.20000000000005,4.872,1581369704.27135
471.20000000000005,4.872,1581369704.337176
471.1,4.872,1581369704.4035287
471.3,4.872,1581369704.4691863
471.3,4.872,1581369704.534933
471.40000000000003,4.872,1581369704.6006413
470.8,4.872,1581369704.6659806
471.20000000000005,4.872,1581369704.7317564
471.0,4.872,1581369704.797542
490.90000000000003,4.872,1581369704.863091
525.3000000000001,4.872,1581369704.9294298
470.20000000000005,4.872,1581369704.9952424
471.20000000000005,4.872,1581369705.0607302
471.1,4.872,1581369705.1263905
470.1,4.872,1581369705.192597
471.20000000000005,4.872,1581369705.2583148
471.0,4.872,1581369705.3239264
471.20000000000005,4.872,1581369705.3894544
470.8,4.872,1581369705.4558012
470.3,4.872,1581369705.5213773
470.5,4.872,1581369705.5871398
470.70000000000005,4.872,1581369705.652222
471.3,4.872,1581369705.7179246
471.8,4.872,1581369705.7836776
471.40000000000003,4.872,1581369705.8503819
471.3,4.872,1581369705.9155934
471.3,4.872,1581369705.9811783
471.20000000000005,4.872,1581369706.0468051
471.20000000000005,4.872,1581369706.113428
471.20000000000005,4.872,1581369706.1786344
471.8,4.872,1581369706.2443376
471.6,4.872,1581369706.3098392
471.40000000000003,4.872,1581369706.375628
470.8,4.872,1581369706.441745
470.90000000000003,4.872,1581369706.507559
470.90000000000003,4.872,1581369706.573163
470.5,4.872,1581369706.638777
470.8,4.872,1581369706.7052143
470.8,4.872,1581369706.7706866
470.1,4.872,1581369706.8363948
470.1,4.872,1581369706.902533
471.40000000000003,4.872,1581369706.9682226
470.0,4.872,1581369707.0338116
471.3,4.872,1581369707.0993786
470.70000000000005,4.872,1581369707.1656468
470.1,4.872,1581369707.231142
471.6,4.872,1581369707.2968092
471.40000000000003,4.872,1581369707.3623042
471.1,4.872,1581369707.4284842
471.20000000000005,4.872,1581369707.4941738
470.6,4.872,1581369707.5597255
485.5,4.872,1581369707.6255174
529.4,4.872,1581369707.6917746
472.70000000000005,4.872,1581369707.7573953
471.40000000000003,4.872,1581369707.8229399
470.90000000000003,4.872,1581369707.8882577
471.20000000000005,4.872,1581369707.9540954
470.90000000000003,4.872,1581369708.019612
471.1,4.872,1581369708.085272
470.90000000000003,4.872,1581369708.1515849
471.6,4.872,1581369708.2173467
471.40000000000003,4.872,1581369708.2829714
471.3,4.872,1581369708.3486369
471.0,4.872,1581369708.414883
470.40000000000003,4.872,1581369708.480516
470.90000000000003,4.872,1581369708.5462365
471.3,4.872,1581369708.6119132
470.8,4.872,1581369708.6771894
470.70000000000005,4.872,1581369708.7438319
470.5,4.872,1581369708.8094556
471.20000000000005,4.872,1581369708.8751893
471.1,4.872,1581369708.940277
471.1,4.872,1581369709.00603
471.3,4.872,1581369709.072712
471.3,4.872,1581369709.1379275
471.20000000000005,4.872,1581369709.2037182
471.3,4.872,1581369709.269452
471.3,4.872,1581369709.3351948
471.6,4.872,1581369709.4014657
471.20000000000005,4.872,1581369709.4672422
471.40000000000003,4.872,1581369709.5329187
471.1,4.872,1581369709.5986369
470.70000000000005,4.872,1581369709.6638663
470.90000000000003,4.872,1581369709.7294765
471.0,4.872,1581369709.7952895
470.40000000000003,4.872,1581369709.8609555
471.20000000000005,4.872,1581369709.9273148
473.5,4.872,1581369709.9930046
470.5,4.872,1581369710.0586843
470.6,4.872,1581369710.1243103
471.20000000000005,4.872,1581369710.1906025
471.20000000000005,4.872,1581369710.2562687
471.0,4.872,1581369710.3218307
479.70000000000005,4.872,1581369710.3871331
529.2,4.872,1581369710.4526799
477.1,4.872,1581369710.519448
470.8,4.872,1581369710.585168
471.3,4.872,1581369710.6502233
470.70000000000005,4.872,1581369710.7159872
470.40000000000003,4.872,1581369710.7815015
470.90000000000003,4.872,1581369710.8483396
471.20000000000005,4.872,1581369710.9136198
471.40000000000003,4.872,1581369710.979206
471.3,4.872,1581369711.0448194
470.90000000000003,4.872,1581369711.1102865
470.0,4.872,1581369711.1765144
471.0,4.872,1581369711.2420485
470.8,4.872,1581369711.3076196
471.20000000000005,4.872,1581369711.3742354
471.3,4.872,1581369711.4391618
471.40000000000003,4.872,1581369711.504905
470.8,4.872,1581369711.5715384
470.90000000000003,4.872,1581369711.6367905
470.90000000000003,4.872,1581369711.7024622
471.1,4.872,1581369711.7682226
471.40000000000003,4.872,1581369711.8339124
471.8,4.872,1581369711.9002585
471.40000000000003,4.872,1581369711.9660165
471.40000000000003,4.872,1581369712.0315807
471.1,4.872,1581369712.0972772
471.0,4.872,1581369712.1625087
470.90000000000003,4.872,1581369712.2292802
471.1,4.872,1581369712.2949088
470.20000000000005,4.872,1581369712.3603938
470.5,4.872,1581369712.4256396
471.20000000000005,4.872,1581369712.4913015
470.8,4.872,1581369712.558114
470.8,4.872,1581369712.623742
471.1,4.872,1581369712.6889486
504.40000000000003,4.872,1581369712.754705
488.0,4.872,1581369712.8203175
470.20000000000005,4.872,1581369712.8867884
470.1,4.872,1581369712.9522743
470.1,4.872,1581369713.0179865
470.1,4.872,1581369713.0837138
473.3,4.872,1581369713.1498778
528.4,4.872,1581369713.2156687
482.5,4.872,1581369713.281359
470.20000000000005,4.872,1581369713.3471699
469.8,4.872,1581369713.4122756
469.8,4.872,1581369713.4780097
470.20000000000005,4.872,1581369713.5436838
470.20000000000005,4.872,1581369713.6092277
469.90000000000003,4.872,1581369713.6755214
470.20000000000005,4.872,1581369713.7411737
470.40000000000003,4.872,1581369713.8069217
468.8,4.872,1581369713.872556
470.0,4.872,1581369713.939087
469.6,4.872,1581369714.004901
470.3,4.872,1581369714.0704112
470.20000000000005,4.872,1581369714.1356277
469.90000000000003,4.872,1581369714.201187
470.3,4.872,1581369714.2679496
470.0,4.872,1581369714.3335273
469.90000000000003,4.872,1581369714.3986154
469.8,4.872,1581369714.4643848
470.1,4.872,1581369714.530008
470.5,4.872,1581369714.5956318
470.40000000000003,4.872,1581369714.6617405
469.8,4.872,1581369714.7274616
470.0,4.872,1581369714.7929757
470.40000000000003,4.872,1581369714.85871
469.6,4.872,1581369714.9238677
470.20000000000005,4.872,1581369714.989621
470.3,4.872,1581369715.056124
470.40000000000003,4.872,1581369715.122559
470.1,4.872,1581369715.1882708
470.0,4.872,1581369715.2540104
469.8,4.872,1581369715.3195677
469.8,4.872,1581369715.3858984
469.20000000000005,4.872,1581369715.4514487
468.70000000000005,4.872,1581369715.5172255
470.0,4.872,1581369715.5827048
470.1,4.872,1581369715.6478972
470.1,4.872,1581369715.714691
470.0,4.872,1581369715.7802234
469.90000000000003,4.872,1581369715.846021
469.90000000000003,4.872,1581369715.9121277
526.0,4.872,1581369715.9775214
488.40000000000003,4.872,1581369716.0409305
470.6,4.872,1581369716.1071014
470.1,4.872,1581369716.17262
470.5,4.872,1581369716.2387733
469.90000000000003,4.872,1581369716.304241
469.8,4.872,1581369716.3699272
469.8,4.872,1581369716.4356427
469.8,4.872,1581369716.5011103
469.8,4.872,1581369716.5673635
469.90000000000003,4.872,1581369716.6332781
470.20000000000005,4.872,1581369716.6989136
469.20000000000005,4.872,1581369716.7653298
469.6,4.872,1581369716.8304117
470.1,4.872,1581369716.8961596
470.90000000000003,4.872,1581369716.9616878
470.1,4.872,1581369717.027456
470.0,4.872,1581369717.0929282
470.1,4.872,1581369717.1593802
470.0,4.872,1581369717.2251294
470.1,4.872,1581369717.290574
470.1,4.872,1581369717.3562078
469.3,4.872,1581369717.4220772
469.8,4.872,1581369717.4876926
470.5,4.872,1581369717.5535302
470.1,4.872,1581369717.619505
470.0,4.872,1581369717.6853654
471.6,4.872,1581369717.750588
471.8,4.872,1581369717.8169572
470.1,4.872,1581369717.882293
469.6,4.872,1581369717.9480271
470.3,4.872,1581369718.0137427
470.3,4.872,1581369718.0798113
470.0,4.872,1581369718.145456
470.5,4.872,1581369718.2111833
470.1,4.872,1581369718.2769747
469.5,4.872,1581369718.3426788
470.0,4.872,1581369718.4080355
470.0,4.872,1581369718.4742107
469.8,4.872,1581369718.5398047
469.8,4.872,1581369718.6052918
470.0,4.872,1581369718.671576
520.2,4.872,1581369718.7372065
494.5,4.872,1581369718.8029468
470.20000000000005,4.872,1581369718.8708262
470.0,4.872,1581369718.9356592
470.1,4.872,1581369718.9999423
469.90000000000003,4.872,1581369719.0658383
470.0,4.872,1581369719.1320403
470.0,4.872,1581369719.197485
470.20000000000005,4.872,1581369719.2636504
470.3,4.872,1581369719.3294494
470.0,4.872,1581369719.395089
470.20000000000005,4.872,1581369719.4607334
469.8,4.872,1581369719.5265014
469.5,4.872,1581369719.592578
470.0,4.872,1581369719.6578069
470.1,4.872,1581369719.7235434
470.20000000000005,4.872,1581369719.7898743
469.8,4.872,1581369719.8553224
469.70000000000005,4.872,1581369719.9210591
469.8,4.872,1581369719.9868553
469.70000000000005,4.872,1581369720.0530891
469.70000000000005,4.872,1581369720.1184242
470.0,4.872,1581369720.1839783
469.6,4.872,1581369720.250121
469.90000000000003,4.872,1581369720.3154528
470.1,4.872,1581369720.3817687
469.70000000000005,4.872,1581369720.4475763
469.40000000000003,4.872,1581369720.5127435
470.1,4.872,1581369720.5796747
470.0,4.872,1581369720.6447961
469.8,4.872,1581369720.710415
469.8,4.872,1581369720.7767677
470.20000000000005,4.872,1581369720.8425255
469.3,4.872,1581369720.9080637
469.5,4.872,1581369720.9736814
469.70000000000005,4.872,1581369721.0398772
470.1,4.872,1581369721.1056697
469.90000000000003,4.872,1581369721.1708689
470.6,4.872,1581369721.236473
470.3,4.872,1581369721.3023856
469.8,4.872,1581369721.3681262
470.0,4.872,1581369721.4335685
515.4,4.872,1581369721.4995704
499.20000000000005,4.872,1581369721.565426
469.70000000000005,4.872,1581369721.6311107
469.3,4.872,1581369721.6967456
469.90000000000003,4.872,1581369721.7630537
469.8,4.872,1581369721.8313465
470.0,4.872,1581369721.8943396
470.1,4.872,1581369721.9593964
470.1,4.872,1581369722.02576
470.1,4.872,1581369722.0915256
470.1,4.872,1581369722.157335
469.70000000000005,4.872,1581369722.2226453
469.1,4.872,1581369722.288572
469.6,4.872,1581369722.35518
469.8,4.872,1581369722.4200675
469.90000000000003,4.872,1581369722.4863243
469.8,4.872,1581369722.5513284
470.1,4.872,1581369722.6180415
470.20000000000005,4.872,1581369722.6832051
469.90000000000003,4.872,1581369722.749039
469.1,4.872,1581369722.814299
469.3,4.872,1581369722.8800123
469.5,4.872,1581369722.9458103
470.1,4.872,1581369723.011515
469.90000000000003,4.872,1581369723.077717
470.1,4.872,1581369723.1434898
469.8,4.872,1581369723.2108564
469.20000000000005,4.872,1581369723.277189
469.1,4.872,1581369723.3427737
470.20000000000005,4.872,1581369723.4084015
469.40000000000003,4.872,1581369723.4740846
469.3,4.872,1581369723.5402815
469.6,4.872,1581369723.6051297
469.90000000000003,4.872,1581369723.6718946
469.1,4.872,1581369723.7366984
469.6,4.872,1581369723.803035
470.1,4.872,1581369723.8687038
469.40000000000003,4.872,1581369723.934395
470.3,4.872,1581369724.0000558
470.1,4.872,1581369724.0656002
470.0,4.872,1581369724.132282
469.8,4.872,1581369724.1980124
510.20000000000005,4.872,1581369724.2631543
504.5,4.872,1581369724.3288348
469.6,4.872,1581369724.3946135
470.1,4.872,1581369724.460567
470.0,4.872,1581369724.525984
470.20000000000005,4.872,1581369724.5926168
469.90000000000003,4.872,1581369724.6575184
469.90000000000003,4.872,1581369724.7232552
469.90000000000003,4.872,1581369724.7896416
469.40000000000003,4.872,1581369724.855221
470.20000000000005,4.872,1581369724.9212012
470.3,4.872,1581369724.9849224
470.1,4.872,1581369725.0505111
470.20000000000005,4.872,1581369725.1162705
470.3,4.872,1581369725.1820974
470.1,4.872,1581369725.2479525
470.1,4.872,1581369725.3137014
470.0,4.872,1581369725.3795788
469.1,4.872,1581369725.4453416
471.1,4.872,1581369725.51092
469.6,4.872,1581369725.57646
469.8,4.872,1581369725.6428146
469.90000000000003,4.872,1581369725.70802
469.90000000000003,4.872,1581369725.7742257
470.0,4.872,1581369725.8396542
470.20000000000005,4.872,1581369725.9058642
469.70000000000005,4.872,1581369725.9708982
470.0,4.872,1581369726.0370672
469.8,4.872,1581369726.1035507
470.3,4.872,1581369726.168596
470.20000000000005,4.872,1581369726.2344143
470.0,4.872,1581369726.3001301
469.90000000000003,4.872,1581369726.3657513
470.20000000000005,4.872,1581369726.4317737
470.3,4.872,1581369726.4973464
469.3,4.872,1581369726.5630884
469.6,4.872,1581369726.6288316
469.70000000000005,4.872,1581369726.6949906
470.40000000000003,4.872,1581369726.7604172
470.20000000000005,4.872,1581369726.8259044
469.90000000000003,4.872,1581369726.8920298
470.20000000000005,4.872,1581369726.957293
504.20000000000005,4.872,1581369727.0231717
511.0,4.872,1581369727.089061
470.20000000000005,4.872,1581369727.1561587
469.20000000000005,4.872,1581369727.2231112
470.0,4.872,1581369727.2888446
470.20000000000005,4.872,1581369727.3521514
470.20000000000005,4.872,1581369727.4179976
470.0,4.872,1581369727.4836764
469.70000000000005,4.872,1581369727.5496013
469.70000000000005,4.872,1581369727.6151078
469.90000000000003,4.872,1581369727.6816747
470.1,4.872,1581369727.7464046
471.5,4.872,1581369727.812543
474.0,4.872,1581369727.8789902
469.5,4.872,1581369727.9448898
469.6,4.872,1581369728.0116093
469.40000000000003,4.872,1581369728.0776482
470.3,4.872,1581369728.1418471
533.7,4.872,1581369728.2069275
473.20000000000005,4.872,1581369728.2731774
469.6,4.872,1581369728.3389254
472.0,4.872,1581369728.4051118
470.20000000000005,4.872,1581369728.4700599
469.8,4.872,1581369728.5359554
470.3,4.872,1581369728.6018062
470.0,4.872,1581369728.667309
469.8,4.872,1581369728.733498
469.90000000000003,4.872,1581369728.7988112
470.1,4.872,1581369728.8646011
469.90000000000003,4.872,1581369728.930393
469.8,4.872,1581369728.995928
469.8,4.872,1581369729.0620725
472.40000000000003,4.872,1581369729.1279573
470.8,4.872,1581369729.1936471
469.90000000000003,4.872,1581369729.2597854
477.1,4.872,1581369729.3262682
494.40000000000003,4.872,1581369729.3915224
513.8000000000001,4.872,1581369729.4583213
471.0,4.872,1581369729.5233588
470.70000000000005,4.872,1581369729.587934
470.70000000000005,4.872,1581369729.6536093
470.40000000000003,4.872,1581369729.7195144
498.6,4.872,1581369729.785182
516.9,4.872,1581369729.851232
469.8,4.872,1581369729.9169862
470.20000000000005,4.872,1581369729.982341
470.0,4.872,1581369730.0481586
469.90000000000003,4.872,1581369730.1142159
478.3,4.872,1581369730.180047
471.6,4.872,1581369730.248141
468.90000000000003,4.872,1581369730.3144712
488.90000000000003,4.872,1581369730.3789997
517.5,4.872,1581369730.4441924
471.20000000000005,4.872,1581369730.5092816
470.0,4.872,1581369730.5742722
469.8,4.872,1581369730.640138
470.20000000000005,4.872,1581369730.7057798
469.90000000000003,4.872,1581369730.7716284
470.0,4.872,1581369730.837529
469.90000000000003,4.872,1581369730.903375
469.90000000000003,4.872,1581369730.9692006
469.90000000000003,4.872,1581369731.035947
470.0,4.872,1581369731.1031682
473.6,4.872,1581369731.1670663
470.3,4.872,1581369731.2323756
469.90000000000003,4.872,1581369731.2987347
477.20000000000005,4.872,1581369731.3650498
528.1,4.872,1581369731.4297218
471.40000000000003,4.872,1581369731.49726
470.0,4.872,1581369731.5613678
470.0,4.872,1581369731.6266003
470.0,4.872,1581369731.6923792
469.6,4.872,1581369731.758393
468.90000000000003,4.872,1581369731.823877
469.1,4.872,1581369731.889707
469.90000000000003,4.872,1581369731.9552915
469.8,4.872,1581369732.0211177
469.70000000000005,4.872,1581369732.0871778
473.5,4.872,1581369732.1535914
469.6,4.872,1581369732.2211137
541.9,4.872,1581369732.2847185
470.90000000000003,4.872,1581369732.3508618
469.90000000000003,4.872,1581369732.4163127
470.1,4.872,1581369732.4813979
493.3,4.872,1581369732.5480325
524.0,4.872,1581369732.6132746
469.90000000000003,4.872,1581369732.6788578
469.90000000000003,4.872,1581369732.7447984
470.1,4.872,1581369732.810289
470.1,4.872,1581369732.875849
469.6,4.872,1581369732.94159
469.8,4.872,1581369733.0073438
469.90000000000003,4.872,1581369733.0731897
469.8,4.872,1581369733.13886
470.20000000000005,4.872,1581369733.2049198
469.8,4.872,1581369733.273235
469.90000000000003,4.872,1581369733.3382258
469.70000000000005,4.872,1581369733.4043856
469.40000000000003,4.872,1581369733.4678144
469.3,4.872,1581369733.5342553
469.20000000000005,4.872,1581369733.599828
475.6,4.872,1581369733.6656628
470.6,4.872,1581369733.7311735
470.5,4.872,1581369733.7972896
469.70000000000005,4.872,1581369733.8624482
469.90000000000003,4.872,1581369733.9282012
469.8,4.872,1581369733.993967
470.3,4.872,1581369734.0596187
470.5,4.872,1581369734.1258874
469.8,4.872,1581369734.191576
470.0,4.872,1581369734.2569368
470.1,4.872,1581369734.3227785
470.0,4.872,1581369734.3885055
473.3,4.872,1581369734.454201
470.20000000000005,4.872,1581369734.5199268
469.6,4.872,1581369734.5859427
470.0,4.872,1581369734.6518176
469.3,4.872,1581369734.71765
469.70000000000005,4.872,1581369734.7833452
470.0,4.872,1581369734.8487186
469.70000000000005,4.872,1581369734.9144113
470.1,4.872,1581369734.9803257
469.5,4.872,1581369735.046059
469.40000000000003,4.872,1581369735.1120374
469.5,4.872,1581369735.1777418
469.8,4.872,1581369735.2434816
487.40000000000003,4.872,1581369735.3093705
528.1,4.872,1581369735.3750265
470.20000000000005,4.872,1581369735.4409413
469.8,4.872,1581369735.5067165
469.90000000000003,4.872,1581369735.5742757
469.90000000000003,4.872,1581369735.6406329
469.40000000000003,4.872,1581369735.7064667
470.20000000000005,4.872,1581369735.7721882
469.90000000000003,4.872,1581369735.8379319
470.20000000000005,4.872,1581369735.903087
469.70000000000005,4.872,1581369735.9687464
469.70000000000005,4.872,1581369736.0344267
469.70000000000005,4.872,1581369736.101129
470.0,4.872,1581369736.1657393
470.0,4.872,1581369736.2306242
470.0,4.872,1581369736.2974925
470.0,4.872,1581369736.3638227
469.8,4.872,1581369736.4294841
469.8,4.872,1581369736.4952435
470.20000000000005,4.872,1581369736.5611792
469.40000000000003,4.872,1581369736.6267884
469.5,4.872,1581369736.6926649
469.6,4.872,1581369736.758445
469.6,4.872,1581369736.8241217
469.90000000000003,4.872,1581369736.8892715
468.6,4.872,1581369736.9552262
469.6,4.872,1581369737.0209916
469.5,4.872,1581369737.086833
469.20000000000005,4.872,1581369737.1530561
469.20000000000005,4.872,1581369737.218807
469.8,4.872,1581369737.284671
469.20000000000005,4.872,1581369737.3504553
469.20000000000005,4.872,1581369737.4159875
470.3,4.872,1581369737.4816713
470.1,4.872,1581369737.5473008
470.1,4.872,1581369737.6125698
469.5,4.872,1581369737.6783874
469.40000000000003,4.872,1581369737.7441185
469.1,4.872,1581369737.8109
469.70000000000005,4.872,1581369737.8761086
469.90000000000003,4.872,1581369737.9419594
471.0,4.872,1581369738.007638
481.6,4.872,1581369738.0733604
528.2,4.872,1581369738.1386178
475.0,4.872,1581369738.204504
470.0,4.872,1581369738.2703671
470.5,4.872,1581369738.3361738
470.3,4.872,1581369738.402588
469.6,4.872,1581369738.4683776
469.70000000000005,4.872,1581369738.5341363
469.6,4.872,1581369738.5998766
469.6,4.872,1581369738.665209
470.6,4.872,1581369738.7307909
469.0,4.872,1581369738.796551
470.0,4.872,1581369738.862713
470.70000000000005,4.872,1581369738.9283426
470.5,4.872,1581369738.9941206
470.0,4.872,1581369739.0596476
469.90000000000003,4.872,1581369739.1260033
469.8,4.872,1581369739.190821
470.0,4.872,1581369739.2569418
470.1,4.872,1581369739.3226404
470.0,4.872,1581369739.3880558
469.40000000000003,4.872,1581369739.4549952
470.5,4.872,1581369739.5207028
470.40000000000003,4.872,1581369739.5855312
469.90000000000003,4.872,1581369739.6518612
470.0,4.872,1581369739.7177157
470.0,4.872,1581369739.7836258
470.20000000000005,4.872,1581369739.8491893
470.3,4.872,1581369739.9144444
469.6,4.872,1581369739.9800653
470.0,4.872,1581369740.0459988
469.20000000000005,4.872,1581369740.1123888
470.8,4.872,1581369740.1780279
470.20000000000005,4.872,1581369740.2436786
470.20000000000005,4.872,1581369740.309244
469.90000000000003,4.872,1581369740.37465
469.6,4.872,1581369740.4412756
470.1,4.872,1581369740.5043325
469.8,4.872,1581369740.5701492
470.0,4.872,1581369740.6360886
469.8,4.872,1581369740.701824
469.6,4.872,1581369740.7673867
475.90000000000003,4.872,1581369740.8331525
528.5,4.872,1581369740.8991516
479.20000000000005,4.872,1581369740.9649837
469.90000000000003,4.872,1581369741.0306451
470.0,4.872,1581369741.0960927
469.8,4.872,1581369741.1623287
470.0,4.872,1581369741.2299626
470.20000000000005,4.872,1581369741.295687
469.70000000000005,4.872,1581369741.361937
469.90000000000003,4.872,1581369741.4275808
469.90000000000003,4.872,1581369741.4930167
470.3,4.872,1581369741.5587597
470.0,4.872,1581369741.624037
469.6,4.872,1581369741.6907303
469.70000000000005,4.872,1581369741.7564025
470.20000000000005,4.872,1581369741.8221154
469.8,4.872,1581369741.8873472
469.6,4.872,1581369741.952979
470.3,4.872,1581369742.0187192
470.1,4.872,1581369742.084447
469.20000000000005,4.872,1581369742.1508358
469.90000000000003,4.872,1581369742.2165408
469.90000000000003,4.872,1581369742.2821443
470.1,4.872,1581369742.3473911
469.90000000000003,4.872,1581369742.414166
469.90000000000003,4.872,1581369742.4798121
470.1,4.872,1581369742.5455763
469.90000000000003,4.872,1581369742.610656
469.70000000000005,4.872,1581369742.6763701
470.40000000000003,4.872,1581369742.7420359
470.6,4.872,1581369742.8076787
470.1,4.872,1581369742.8738232
470.5,4.872,1581369742.9394696
493.1,4.872,1581369743.0052502
497.5,4.872,1581369743.0707772
470.20000000000005,4.872,1581369743.1372063
470.3,4.872,1581369743.2029128
470.1,4.872,1581369743.2685235
469.8,4.872,1581369743.3342428
469.90000000000003,4.872,1581369743.3995779
469.8,4.872,1581369743.4652822
469.90000000000003,4.872,1581369743.5310097
470.5,4.872,1581369743.5973492
528.4,4.872,1581369743.6629655
485.0,4.872,1581369743.7287729
469.90000000000003,4.872,1581369743.7944407
470.1,4.872,1581369743.8606913
470.0,4.872,1581369743.9264443
470.1,4.872,1581369743.9921472
469.5,4.872,1581369744.0579243
470.0,4.872,1581369744.1231475
470.3,4.872,1581369744.188734
469.8,4.872,1581369744.254456
469.90000000000003,4.872,1581369744.3211489
469.6,4.872,1581369744.386408
468.90000000000003,4.872,1581369744.4520435
470.20000000000005,4.872,1581369744.517739
470.1,4.872,1581369744.5833397
469.5,4.872,1581369744.6496792
469.90000000000003,4.872,1581369744.715301
470.20000000000005,4.872,1581369744.7809267
470.20000000000005,4.872,1581369744.8463001
469.6,4.872,1581369744.912976
469.70000000000005,4.872,1581369744.9786675
470.3,4.872,1581369745.0443296
470.20000000000005,4.872,1581369745.1094625
470.1,4.872,1581369745.1752286
470.40000000000003,4.872,1581369745.2419205
469.20000000000005,4.872,1581369745.3076415
470.20000000000005,4.872,1581369745.3726456
469.6,4.872,1581369745.4383936
468.8,4.872,1581369745.5040908
469.3,4.872,1581369745.5697691
469.70000000000005,4.872,1581369745.6361716
469.20000000000005,4.872,1581369745.7017643
469.90000000000003,4.872,1581369745.7678516
470.0,4.872,1581369745.8335593
470.0,4.872,1581369745.8987992
469.90000000000003,4.872,1581369745.964702
470.6,4.872,1581369746.0303326
469.90000000000003,4.872,1581369746.0968542
470.20000000000005,4.872,1581369746.16264
469.8,4.872,1581369746.2284012
469.20000000000005,4.872,1581369746.2930055
469.90000000000003,4.872,1581369746.3595088
524.2,4.872,1581369746.4252338
491.1,4.872,1581369746.4908106
469.90000000000003,4.872,1581369746.556557
469.8,4.872,1581369746.6227958
469.8,4.872,1581369746.6884449
469.20000000000005,4.872,1581369746.754162
469.3,4.872,1581369746.8197746
469.6,4.872,1581369746.8850713
469.8,4.872,1581369746.9508586
470.0,4.872,1581369747.0165255
469.8,4.872,1581369747.0821414
470.1,4.872,1581369747.1484923
469.90000000000003,4.872,1581369747.2140915
469.70000000000005,4.872,1581369747.2800114
470.0,4.872,1581369747.3453186
469.90000000000003,4.872,1581369747.4119546
470.0,4.872,1581369747.4775994
469.5,4.872,1581369747.5431488
469.5,4.872,1581369747.6083245
469.3,4.872,1581369747.6741052
470.20000000000005,4.872,1581369747.740821
470.1,4.872,1581369747.806544
469.90000000000003,4.872,1581369747.871723
469.90000000000003,4.872,1581369747.937342
470.20000000000005,4.872,1581369748.0030303
471.3,4.872,1581369748.0687692
469.90000000000003,4.872,1581369748.1352162
469.8,4.872,1581369748.200894
470.0,4.872,1581369748.2665741
470.0,4.872,1581369748.3321707
469.5,4.872,1581369748.3976045
469.6,4.872,1581369748.463332
470.0,4.872,1581369748.5290527
469.90000000000003,4.872,1581369748.5954084
469.70000000000005,4.872,1581369748.6610992
469.5,4.872,1581369748.7268052
469.70000000000005,4.872,1581369748.7924585
469.70000000000005,4.872,1581369748.85881
470.20000000000005,4.872,1581369748.924487
469.8,4.872,1581369748.9900262
469.1,4.872,1581369749.055768
469.6,4.872,1581369749.1209714
518.3000000000001,4.872,1581369749.18677
497.5,4.872,1581369749.2524664
469.8,4.872,1581369749.3180575
469.40000000000003,4.872,1581369749.3844833
469.90000000000003,4.872,1581369749.4502285
469.8,4.872,1581369749.5160134
470.20000000000005,4.872,1581369749.5816708
469.90000000000003,4.872,1581369749.6468751
469.70000000000005,4.872,1581369749.713694
469.5,4.872,1581369749.7793536
470.0,4.872,1581369749.8446069
469.90000000000003,4.872,1581369749.9103334
470.20000000000005,4.872,1581369749.9761183
469.6,4.872,1581369750.0417614
470.0,4.872,1581369750.1082194
470.5,4.872,1581369750.174014
470.1,4.872,1581369750.2395804
470.1,4.872,1581369750.3052802
469.90000000000003,4.872,1581369750.3703897
469.5,4.872,1581369750.436193
469.90000000000003,4.872,1581369750.5018592
469.8,4.872,1581369750.5676503
469.90000000000003,4.872,1581369750.6340096
470.20000000000005,4.872,1581369750.6996343
469.70000000000005,4.872,1581369750.7653987
469.90000000000003,4.872,1581369750.8310225
469.8,4.872,1581369750.8963704
470.0,4.872,1581369750.9631279
469.8,4.872,1581369751.028711
469.70000000000005,4.872,1581369751.0939271
469.70000000000005,4.872,1581369751.1595018
470.20000000000005,4.872,1581369751.2252932
470.0,4.872,1581369751.2909746
470.1,4.872,1581369751.35733
470.1,4.872,1581369751.4229348
470.1,4.872,1581369751.488572
469.40000000000003,4.872,1581369751.5542102
470.40000000000003,4.872,1581369751.620436
470.40000000000003,4.872,1581369751.686186
469.5,4.872,1581369751.7519724
470.0,4.872,1581369751.8176942
470.1,4.872,1581369751.8827596
512.6,4.872,1581369751.949505
502.1,4.872,1581369752.015198
470.40000000000003,4.872,1581369752.0807807
469.8,4.872,1581369752.1460156
470.1,4.872,1581369752.2115183
470.40000000000003,4.872,1581369752.2783442
470.0,4.872,1581369752.3436463
469.90000000000003,4.872,1581369752.4095066
470.0,4.872,1581369752.4752922
469.40000000000003,4.872,1581369752.5407515
469.8,4.872,1581369752.607182
