mA,V,time
490.20000000000005,4.82,1581721885.5453234
490.3,4.82,1581721885.6111045
490.40000000000003,4.82,1581721885.6771739
490.6,4.82,1581721885.7430103
490.70000000000005,4.82,1581721885.8078797
490.3,4.82,1581721885.8738515
489.8,4.82,1581721885.939811
490.5,4.82,1581721886.0052328
490.40000000000003,4.82,1581721886.0712895
490.5,4.82,1581721886.1374238
490.6,4.82,1581721886.2034094
490.5,4.82,1581721886.2689006
490.40000000000003,4.82,1581721886.334901
490.70000000000005,4.82,1581721886.3997655
490.8,4.82,1581721886.4664361
490.70000000000005,4.82,1581721886.532243
490.6,4.82,1581721886.5970883
490.6,4.82,1581721886.6632085
490.5,4.82,1581721886.728707
490.5,4.82,1581721886.7947044
490.6,4.82,1581721886.8605323
490.5,4.82,1581721886.9264882
490.40000000000003,4.82,1581721886.992098
490.1,4.82,1581721887.058083
490.6,4.82,1581721887.1240797
490.6,4.82,1581721887.1898723
490.40000000000003,4.82,1581721887.2556324
490.3,4.82,1581721887.3210044
489.20000000000005,4.82,1581721887.3871214
490.0,4.82,1581721887.4530184
489.8,4.82,1581721887.5187168
490.0,4.82,1581721887.5836337
489.90000000000003,4.82,1581721887.6502838
489.8,4.82,1581721887.7160935
489.90000000000003,4.82,1581721887.781227
490.3,4.82,1581721887.847313
489.90000000000003,4.82,1581721887.9126656
489.70000000000005,4.82,1581721887.9787123
513.4,4.82,1581721888.0444565
544.9,4.82,1581721888.1106305
490.40000000000003,4.82,1581721888.175711
490.40000000000003,4.82,1581721888.2411745
490.3,4.82,1581721888.3073554
490.20000000000005,4.82,1581721888.3733976
490.6,4.82,1581721888.4392745
490.3,4.82,1581721888.505245
490.40000000000003,4.82,1581721888.5699205
489.6,4.82,1581721888.6358507
490.40000000000003,4.82,1581721888.701784
490.1,4.82,1581721888.788367
492.6,4.82,1581721888.8339834
490.5,4.82,1581721888.8982253
490.1,4.82,1581721888.965488
489.5,4.82,1581721889.0306566
490.5,4.82,1581721889.0960064
491.0,4.82,1581721889.1627445
490.20000000000005,4.82,1581721889.2293363
490.40000000000003,4.82,1581721889.2939181
490.3,4.82,1581721889.3604088
489.90000000000003,4.82,1581721889.4257843
490.1,4.82,1581721889.491216
490.20000000000005,4.82,1581721889.5570538
490.40000000000003,4.82,1581721889.6230114
490.3,4.82,1581721889.688293
490.5,4.82,1581721889.7538378
489.6,4.82,1581721889.8238366
490.5,4.82,1581721889.8856416
490.8,4.82,1581721889.9493146
489.70000000000005,4.82,1581721890.015309
490.1,4.82,1581721890.0816748
490.20000000000005,4.82,1581721890.1466541
490.40000000000003,4.82,1581721890.2130654
490.20000000000005,4.82,1581721890.2785969
490.5,4.82,1581721890.3439696
490.40000000000003,4.82,1581721890.410656
490.6,4.82,1581721890.4757047
490.5,4.82,1581721890.5419164
490.20000000000005,4.82,1581721890.607215
490.5,4.82,1581721890.6733558
490.1,4.82,1581721890.7386346
508.5,4.82,1581721890.8048837
550.8000000000001,4.82,1581721890.8704515
490.20000000000005,4.82,1581721890.9363759
490.8,4.82,1581721891.002603
490.3,4.82,1581721891.0671823
490.40000000000003,4.82,1581721891.1344497
490.20000000000005,4.82,1581721891.199068
489.90000000000003,4.82,1581721891.2649684
490.1,4.82,1581721891.3304043
490.5,4.82,1581721891.396408
490.3,4.82,1581721891.462095
490.5,4.82,1581721891.5277367
490.70000000000005,4.82,1581721891.5937362
490.5,4.82,1581721891.6594124
490.40000000000003,4.82,1581721891.7255015
490.5,4.82,1581721891.7910845
489.8,4.82,1581721891.8570387
489.70000000000005,4.82,1581721891.9228384
489.70000000000005,4.82,1581721891.988152
490.90000000000003,4.82,1581721892.0541146
490.6,4.82,1581721892.119626
490.20000000000005,4.82,1581721892.1859522
490.20000000000005,4.82,1581721892.2509575
490.8,4.82,1581721892.3170037
490.6,4.82,1581721892.382595
490.40000000000003,4.82,1581721892.4486368
490.40000000000003,4.82,1581721892.514268
490.5,4.82,1581721892.5796888
490.6,4.82,1581721892.645484
490.5,4.82,1581721892.711225
490.6,4.82,1581721892.777929
490.5,4.82,1581721892.8440228
490.5,4.82,1581721892.910396
490.40000000000003,4.82,1581721892.9761548
489.70000000000005,4.82,1581721893.0401552
490.20000000000005,4.82,1581721893.1065032
490.40000000000003,4.82,1581721893.1724648
490.6,4.82,1581721893.237855
490.20000000000005,4.82,1581721893.3043118
490.6,4.82,1581721893.3692186
489.8,4.82,1581721893.434933
490.0,4.82,1581721893.5011075
503.1,4.82,1581721893.5664632
551.2,4.82,1581721893.6326482
495.20000000000005,4.82,1581721893.6980505
489.5,4.82,1581721893.7637534
490.40000000000003,4.82,1581721893.8300056
490.40000000000003,4.82,1581721893.8977256
490.5,4.82,1581721893.9616075
490.5,4.82,1581721894.026831
490.40000000000003,4.82,1581721894.0927582
490.8,4.82,1581721894.1584976
490.70000000000005,4.82,1581721894.224683
490.40000000000003,4.82,1581721894.2905502
490.40000000000003,4.82,1581721894.3561401
490.70000000000005,4.82,1581721894.42217
490.8,4.82,1581721894.4874742
490.70000000000005,4.82,1581721894.5537546
490.40000000000003,4.82,1581721894.6195524
489.8,4.82,1581721894.6855044
490.6,4.82,1581721894.752079
491.3,4.82,1581721894.8172896
491.6,4.82,1581721894.8971376
489.8,4.82,1581721894.9481196
490.20000000000005,4.82,1581721895.0138462
489.6,4.82,1581721895.0800297
490.0,4.82,1581721895.1454697
490.40000000000003,4.82,1581721895.210948
491.20000000000005,4.82,1581721895.2766263
491.1,4.82,1581721895.3423147
490.6,4.82,1581721895.4083123
490.40000000000003,4.82,1581721895.473637
490.70000000000005,4.82,1581721895.5395613
490.70000000000005,4.82,1581721895.6053352
491.0,4.82,1581721895.6710303
490.0,4.82,1581721895.7368557
489.8,4.82,1581721895.8023233
490.3,4.82,1581721895.86785
490.3,4.82,1581721895.933808
490.90000000000003,4.82,1581721895.9998674
490.5,4.82,1581721896.0654795
490.5,4.82,1581721896.1313436
491.0,4.82,1581721896.196851
490.40000000000003,4.82,1581721896.2627528
497.6,4.82,1581721896.3285031
552.8000000000001,4.82,1581721896.39412
500.90000000000003,4.82,1581721896.4598346
490.40000000000003,4.82,1581721896.5289
490.40000000000003,4.82,1581721896.5950892
490.6,4.82,1581721896.6596363
490.6,4.82,1581721896.7251978
490.3,4.82,1581721896.7904973
490.1,4.82,1581721896.8563912
490.20000000000005,4.82,1581721896.9220204
490.6,4.82,1581721896.988094
490.8,4.82,1581721897.0536804
490.5,4.82,1581721897.1197236
490.1,4.82,1581721897.185297
491.40000000000003,4.82,1581721897.2514067
490.20000000000005,4.82,1581721897.3171375
490.5,4.82,1581721897.383178
489.70000000000005,4.82,1581721897.449139
490.40000000000003,4.82,1581721897.5147202
490.40000000000003,4.82,1581721897.5805361
490.40000000000003,4.82,1581721897.6462631
490.6,4.82,1581721897.7113316
490.70000000000005,4.82,1581721897.777296
490.5,4.82,1581721897.8429108
490.5,4.82,1581721897.9093857
490.5,4.82,1581721897.9749482
491.0,4.82,1581721898.0403273
491.0,4.82,1581721898.106409
490.70000000000005,4.82,1581721898.1726003
491.20000000000005,4.82,1581721898.2380364
490.6,4.82,1581721898.3035126
490.6,4.82,1581721898.3688447
491.0,4.82,1581721898.4355223
490.6,4.82,1581721898.500759
491.20000000000005,4.82,1581721898.5662766
490.70000000000005,4.82,1581721898.6321535
490.70000000000005,4.82,1581721898.6980934
490.6,4.82,1581721898.7638848
490.40000000000003,4.82,1581721898.8301263
490.5,4.82,1581721898.8951688
491.20000000000005,4.82,1581721898.9616318
490.3,4.82,1581721899.027124
490.8,4.82,1581721899.0929472
552.1,4.82,1581721899.1587682
506.6,4.82,1581721899.2245517
490.6,4.82,1581721899.2895062
490.6,4.82,1581721899.3556795
490.20000000000005,4.82,1581721899.4220552
490.5,4.82,1581721899.4877594
490.40000000000003,4.82,1581721899.5524642
490.70000000000005,4.82,1581721899.6186569
490.1,4.82,1581721899.6851194
490.90000000000003,4.82,1581721899.7504702
490.90000000000003,4.82,1581721899.816431
491.20000000000005,4.82,1581721899.8816159
490.6,4.82,1581721899.9471455
490.70000000000005,4.82,1581721900.0136673
490.5,4.82,1581721900.0776563
490.40000000000003,4.82,1581721900.1451712
490.6,4.82,1581721900.2110188
491.20000000000005,4.82,1581721900.2769437
490.6,4.82,1581721900.342432
490.8,4.82,1581721900.4078686
490.6,4.82,1581721900.4741921
490.6,4.82,1581721900.539972
491.1,4.82,1581721900.6049523
489.6,4.82,1581721900.6709468
490.6,4.82,1581721900.7371626
489.90000000000003,4.82,1581721900.8025346
489.70000000000005,4.82,1581721900.8687172
490.3,4.82,1581721900.9336987
490.3,4.82,1581721900.9997053
489.90000000000003,4.82,1581721901.0652966
489.90000000000003,4.82,1581721901.131316
490.70000000000005,4.82,1581721901.1969774
490.70000000000005,4.82,1581721901.263142
490.40000000000003,4.82,1581721901.3286622
490.8,4.82,1581721901.3946726
490.40000000000003,4.82,1581721901.4579134
490.6,4.82,1581721901.5236921
490.6,4.82,1581721901.5899084
490.6,4.82,1581721901.6553848
490.3,4.82,1581721901.721633
490.0,4.82,1581721901.787467
490.20000000000005,4.82,1581721901.8534894
547.7,4.82,1581721901.918742
512.8000000000001,4.82,1581721901.984636
490.8,4.82,1581721902.0498614
490.6,4.82,1581721902.1157546
490.90000000000003,4.82,1581721902.1816807
490.8,4.82,1581721902.2476368
490.90000000000003,4.82,1581721902.3132508
490.90000000000003,4.82,1581721902.379277
490.90000000000003,4.82,1581721902.444596
490.40000000000003,4.82,1581721902.511005
490.6,4.82,1581721902.5761492
490.6,4.82,1581721902.6425476
491.0,4.82,1581721902.708019
491.40000000000003,4.82,1581721902.773868
490.70000000000005,4.82,1581721902.8427436
490.6,4.82,1581721902.9050112
490.6,4.82,1581721902.971049
490.5,4.82,1581721903.0365229
490.5,4.82,1581721903.102455
490.70000000000005,4.82,1581721903.1679914
490.8,4.82,1581721903.2343135
490.70000000000005,4.82,1581721903.299264
490.90000000000003,4.82,1581721903.365809
490.90000000000003,4.82,1581721903.4334886
491.0,4.82,1581721903.4971163
490.90000000000003,4.82,1581721903.5628092
491.0,4.82,1581721903.628576
491.70000000000005,4.82,1581721903.6944
491.3,4.82,1581721903.7603433
491.1,4.82,1581721903.8255882
491.0,4.82,1581721903.8916695
490.90000000000003,4.82,1581721903.957192
491.5,4.82,1581721904.0231004
490.90000000000003,4.82,1581721904.0892768
490.40000000000003,4.82,1581721904.1549249
490.6,4.82,1581721904.2202225
490.70000000000005,4.82,1581721904.2858317
491.40000000000003,4.82,1581721904.3515506
491.0,4.82,1581721904.4177835
490.6,4.82,1581721904.4838102
490.8,4.82,1581721904.5487072
490.90000000000003,4.82,1581721904.6151223
541.2,4.82,1581721904.6815734
518.2,4.82,1581721904.7470047
496.20000000000005,4.82,1581721904.8145907
490.1,4.82,1581721904.8779306
490.1,4.82,1581721904.9442084
491.6,4.82,1581721905.0102692
614.4000000000001,4.82,1581721905.0760975
613.5,4.82,1581721905.1420395
613.8000000000001,4.82,1581721905.2068489
615.5,4.82,1581721905.2725923
629.5,4.82,1581721905.3386598
622.0,4.82,1581721905.404213
616.9000000000001,4.82,1581721905.46971
654.9000000000001,4.82,1581721905.5359428
636.7,4.82,1581721905.60151
656.8000000000001,4.82,1581721905.6671944
653.4000000000001,4.82,1581721905.7330632
654.5,4.82,1581721905.7993305
694.4000000000001,4.82,1581721905.8662596
613.0,4.82,1581721905.931469
571.8000000000001,4.82,1581721905.9978127
490.70000000000005,4.82,1581721906.0654643
490.90000000000003,4.82,1581721906.1274862
490.40000000000003,4.82,1581721906.1937137
490.6,4.82,1581721906.2586532
490.40000000000003,4.82,1581721906.3248746
490.90000000000003,4.82,1581721906.3907545
489.90000000000003,4.82,1581721906.4563286
490.20000000000005,4.82,1581721906.5219815
490.5,4.82,1581721906.5874205
490.0,4.82,1581721906.653671
490.20000000000005,4.82,1581721906.7195656
493.8,4.82,1581721906.789705
490.0,4.82,1581721906.852485
558.7,4.82,1581721906.917392
652.2,4.82,1581721906.9868846
640.2,4.82,1581721907.050424
664.2,4.82,1581721907.1154728
642.3000000000001,4.82,1581721907.1795294
694.6,4.82,1581721907.2464926
637.1,4.82,1581721907.3115573
652.0,4.82,1581721907.3772762
735.7,4.82,1581721907.4430792
728.7,4.82,1581721907.5098352
631.8000000000001,4.82,1581721907.575494
633.0,4.82,1581721907.6411862
496.5,4.82,1581721907.706245
490.6,4.82,1581721907.7715583
489.6,4.82,1581721907.837099
490.40000000000003,4.82,1581721907.9028592
489.8,4.82,1581721907.9686232
490.0,4.82,1581721908.0342946
490.40000000000003,4.82,1581721908.1004202
490.0,4.82,1581721908.1658776
489.90000000000003,4.82,1581721908.2316303
490.40000000000003,4.82,1581721908.297186
490.70000000000005,4.82,1581721908.3634558
493.3,4.82,1581721908.4295094
491.3,4.82,1581721908.5009418
547.3000000000001,4.82,1581721908.561443
637.1,4.82,1581721908.6272414
641.0,4.82,1581721908.7228208
625.2,4.82,1581721908.760685
621.3000000000001,4.82,1581721908.825109
670.3000000000001,4.82,1581721908.8920507
641.0,4.82,1581721908.9573345
669.8000000000001,4.82,1581721909.0223632
629.6,4.82,1581721909.0914798
687.3000000000001,4.82,1581721909.1560154
672.0,4.82,1581721909.2215621
636.6,4.82,1581721909.2856593
645.8000000000001,4.82,1581721909.3531866
490.8,4.82,1581721909.4178185
491.20000000000005,4.82,1581721909.4812527
490.70000000000005,4.82,1581721909.5480256
490.1,4.82,1581721909.6145306
490.0,4.82,1581721909.6788332
490.5,4.82,1581721909.7445507
529.9,4.82,1581721909.809851
501.0,4.82,1581721909.8757067
490.1,4.82,1581721909.941582
490.0,4.82,1581721910.00836
490.20000000000005,4.82,1581721910.0748615
495.1,4.82,1581721910.1410604
530.0,4.82,1581721910.2117286
650.3000000000001,4.82,1581721910.2715719
610.0,4.82,1581721910.336928
664.8000000000001,4.82,1581721910.402449
616.6,4.82,1581721910.4683883
669.6,4.82,1581721910.5348682
658.2,4.82,1581721910.6004066
689.1,4.82,1581721910.6655705
655.3000000000001,4.82,1581721910.7310755
678.4000000000001,4.82,1581721910.7980874
646.5,4.82,1581721910.8659403
682.1,4.82,1581721910.9297462
636.6,4.82,1581721910.9944353
491.1,4.82,1581721911.0613933
491.0,4.82,1581721911.1259756
490.3,4.82,1581721911.1924994
490.3,4.82,1581721911.2646058
490.1,4.82,1581721911.3239956
490.40000000000003,4.82,1581721911.3886058
490.8,4.82,1581721911.4544098
489.5,4.82,1581721911.5196712
489.70000000000005,4.82,1581721911.5868814
490.40000000000003,4.82,1581721911.6524305
490.5,4.82,1581721911.7178967
494.40000000000003,4.82,1581721911.8087819
489.8,4.82,1581721911.851199
489.90000000000003,4.82,1581721911.9149866
490.20000000000005,4.82,1581721911.9887784
489.90000000000003,4.82,1581721912.0465379
489.20000000000005,4.82,1581721912.1124735
490.3,4.82,1581721912.177575
490.0,4.82,1581721912.2434099
489.3,4.82,1581721912.3092782
489.20000000000005,4.82,1581721912.3745131
489.5,4.82,1581721912.440647
489.20000000000005,4.82,1581721912.506463
489.20000000000005,4.82,1581721912.5726511
489.90000000000003,4.82,1581721912.6379228
490.40000000000003,4.82,1581721912.703818
489.0,4.82,1581721912.7706752
490.20000000000005,4.82,1581721912.8350484
490.70000000000005,4.82,1581721912.9011333
523.4,4.82,1581721912.9673126
535.2,4.82,1581721913.0327148
490.0,4.82,1581721913.0982215
490.0,4.82,1581721913.163937
490.0,4.82,1581721913.2298782
489.6,4.82,1581721913.2955117
489.3,4.82,1581721913.3613465
490.0,4.82,1581721913.4272518
490.20000000000005,4.82,1581721913.4930127
490.6,4.82,1581721913.5587919
490.70000000000005,4.82,1581721913.6244104
489.8,4.82,1581721913.6901267
490.20000000000005,4.82,1581721913.7558298
490.3,4.82,1581721913.821569
490.3,4.82,1581721913.8879604
489.3,4.82,1581721913.9531722
489.70000000000005,4.82,1581721914.0187488
489.40000000000003,4.82,1581721914.0849292
490.1,4.82,1581721914.1505992
490.0,4.82,1581721914.2160385
489.1,4.82,1581721914.283998
490.0,4.82,1581721914.349393
490.0,4.82,1581721914.4156718
489.3,4.82,1581721914.4819303
489.8,4.82,1581721914.5467458
490.0,4.82,1581721914.612926
490.1,4.82,1581721914.6780965
490.3,4.82,1581721914.74491
489.90000000000003,4.82,1581721914.8104093
490.8,4.82,1581721914.8756108
491.1,4.82,1581721914.941608
489.90000000000003,4.82,1581721915.0079644
490.1,4.82,1581721915.0736487
490.1,4.82,1581721915.1385007
490.1,4.82,1581721915.2044895
490.1,4.82,1581721915.2703412
492.1,4.82,1581721915.3359098
490.20000000000005,4.82,1581721915.4018242
490.40000000000003,4.82,1581721915.467892
489.3,4.82,1581721915.5333934
489.90000000000003,4.82,1581721915.5993016
489.5,4.82,1581721915.6654003
517.3000000000001,4.82,1581721915.7303941
540.9,4.82,1581721915.7971408
489.90000000000003,4.82,1581721915.8623137
490.3,4.82,1581721915.9283037
490.20000000000005,4.82,1581721915.9945278
489.20000000000005,4.82,1581721916.0600598
489.90000000000003,4.82,1581721916.1249373
489.5,4.82,1581721916.1909482
489.6,4.82,1581721916.2568915
489.5,4.82,1581721916.3225572
490.20000000000005,4.82,1581721916.388591
490.70000000000005,4.82,1581721916.454541
490.0,4.82,1581721916.5205977
490.1,4.82,1581721916.5853324
490.0,4.82,1581721916.6511695
489.90000000000003,4.82,1581721916.717279
490.20000000000005,4.82,1581721916.782906
490.5,4.82,1581721916.849035
490.20000000000005,4.82,1581721916.9152093
490.1,4.82,1581721916.9799678
490.40000000000003,4.82,1581721917.0456092
489.90000000000003,4.82,1581721917.1115112
490.1,4.82,1581721917.1777208
489.40000000000003,4.82,1581721917.2436752
490.5,4.82,1581721917.309172
490.40000000000003,4.82,1581721917.375319
490.0,4.82,1581721917.4401472
489.40000000000003,4.82,1581721917.5063162
489.40000000000003,4.82,1581721917.571778
489.70000000000005,4.82,1581721917.63772
490.0,4.82,1581721917.703796
489.90000000000003,4.82,1581721917.7698684
490.1,4.82,1581721917.835509
490.40000000000003,4.82,1581721917.901434
489.6,4.82,1581721917.9663937
490.90000000000003,4.82,1581721918.032109
490.40000000000003,4.82,1581721918.0982316
489.90000000000003,4.82,1581721918.164195
489.90000000000003,4.82,1581721918.2302184
489.90000000000003,4.82,1581721918.2959971
489.90000000000003,4.82,1581721918.360911
489.40000000000003,4.82,1581721918.4270473
511.8,4.82,1581721918.493036
546.6,4.82,1581721918.5584311
490.1,4.82,1581721918.6246805
490.3,4.82,1581721918.6906838
490.1,4.82,1581721918.7555227
490.0,4.82,1581721918.8221977
490.0,4.82,1581721918.8872378
490.1,4.82,1581721918.953315
490.6,4.82,1581721919.0191696
490.90000000000003,4.82,1581721919.0850408
489.5,4.82,1581721919.1508913
489.8,4.82,1581721919.216049
489.90000000000003,4.82,1581721919.2815905
489.90000000000003,4.82,1581721919.347642
490.1,4.82,1581721919.4137034
490.1,4.82,1581721919.4798427
490.3,4.82,1581721919.5455275
489.90000000000003,4.82,1581721919.6114407
489.90000000000003,4.82,1581721919.6763496
490.3,4.82,1581721919.7423182
490.1,4.82,1581721919.8081584
490.0,4.82,1581721919.8742082
489.70000000000005,4.82,1581721919.9402785
488.90000000000003,4.82,1581721920.0052013
489.20000000000005,4.82,1581721920.0706966
489.1,4.82,1581721920.1367414
488.90000000000003,4.82,1581721920.2026446
490.1,4.82,1581721920.2686327
490.0,4.82,1581721920.3344254
489.5,4.82,1581721920.4004653
490.20000000000005,4.82,1581721920.4653122
489.8,4.82,1581721920.5318787
489.5,4.82,1581721920.596926
489.0,4.82,1581721920.6631026
489.90000000000003,4.82,1581721920.729009
490.20000000000005,4.82,1581721920.794771
489.6,4.82,1581721920.860767
488.8,4.82,1581721920.9257035
489.20000000000005,4.82,1581721920.9918396
490.20000000000005,4.82,1581721921.057593
490.1,4.82,1581721921.123806
490.20000000000005,4.82,1581721921.189819
505.90000000000003,4.82,1581721921.2549787
551.2,4.82,1581721921.3204453
491.0,4.82,1581721921.3864517
490.1,4.82,1581721921.4525208
489.5,4.82,1581721921.5174892
489.90000000000003,4.82,1581721921.5832963
490.40000000000003,4.82,1581721921.6491256
490.5,4.82,1581721921.71517
489.90000000000003,4.82,1581721921.7805912
490.1,4.82,1581721921.8468027
490.40000000000003,4.82,1581721921.9127512
489.5,4.82,1581721921.9786549
490.1,4.82,1581721922.0443654
490.0,4.82,1581721922.110409
490.20000000000005,4.82,1581721922.1753151
490.5,4.82,1581721922.2412379
489.6,4.82,1581721922.3070254
489.90000000000003,4.82,1581721922.373015
489.90000000000003,4.82,1581721922.4391148
489.70000000000005,4.82,1581721922.5051193
490.40000000000003,4.82,1581721922.5703962
490.40000000000003,4.82,1581721922.6363873
489.90000000000003,4.82,1581721922.7013307
490.1,4.82,1581721922.7674177
490.5,4.82,1581721922.833297
489.6,4.82,1581721922.8991835
489.8,4.82,1581721922.965305
490.1,4.82,1581721923.0309572
489.90000000000003,4.82,1581721923.0969596
489.90000000000003,4.82,1581721923.1618335
490.3,4.82,1581721923.2278206
489.8,4.82,1581721923.2934625
490.1,4.82,1581721923.359402
495.8,4.82,1581721923.425532
489.20000000000005,4.82,1581721923.4913836
489.70000000000005,4.82,1581721923.5571392
488.90000000000003,4.82,1581721923.623023
489.20000000000005,4.82,1581721923.6876907
489.3,4.82,1581721923.7536979
489.5,4.82,1581721923.8192396
489.70000000000005,4.82,1581721923.885316
489.6,4.82,1581721923.9511523
500.90000000000003,4.82,1581721924.01728
551.7,4.82,1581721924.0829034
497.0,4.82,1581721924.149055
489.90000000000003,4.82,1581721924.2139535
489.5,4.82,1581721924.2805645
489.5,4.82,1581721924.3454907
489.3,4.82,1581721924.4113874
489.6,4.82,1581721924.4775622
489.90000000000003,4.82,1581721924.5431962
489.5,4.82,1581721924.6091542
489.90000000000003,4.82,1581721924.6741939
490.1,4.82,1581721924.7403753
490.1,4.82,1581721924.805923
489.90000000000003,4.82,1581721924.872087
489.90000000000003,4.82,1581721924.9380095
490.0,4.82,1581721925.002936
489.90000000000003,4.82,1581721925.0697613
490.20000000000005,4.82,1581721925.1345932
490.1,4.82,1581721925.2004368
489.20000000000005,4.82,1581721925.2664812
490.3,4.82,1581721925.332229
490.40000000000003,4.82,1581721925.3982944
490.20000000000005,4.82,1581721925.4643285
490.70000000000005,4.82,1581721925.5299253
489.90000000000003,4.82,1581721925.5950775
490.6,4.82,1581721925.6610217
490.0,4.82,1581721925.7271006
490.20000000000005,4.82,1581721925.792678
490.20000000000005,4.82,1581721925.8586624
490.0,4.82,1581721925.923836
489.40000000000003,4.82,1581721925.9897544
490.1,4.82,1581721926.0552957
489.70000000000005,4.82,1581721926.12112
490.3,4.82,1581721926.1874418
490.6,4.82,1581721926.2533867
490.1,4.82,1581721926.3187401
490.40000000000003,4.82,1581721926.3849487
490.1,4.82,1581721926.4498837
490.5,4.82,1581721926.5159993
490.3,4.82,1581721926.5815234
490.70000000000005,4.82,1581721926.6475523
490.3,4.82,1581721926.713474
494.8,4.82,1581721926.7792075
551.8000000000001,4.82,1581721926.8452964
502.6,4.82,1581721926.9111452
489.90000000000003,4.82,1581721926.9759588
490.70000000000005,4.82,1581721927.0426664
489.20000000000005,4.82,1581721927.1074247
489.5,4.82,1581721927.1733482
489.70000000000005,4.82,1581721927.2394874
489.90000000000003,4.82,1581721927.3050497
489.70000000000005,4.82,1581721927.3710496
490.40000000000003,4.82,1581721927.4370317
489.8,4.82,1581721927.50285
489.6,4.82,1581721927.568295
489.40000000000003,4.82,1581721927.6346014
489.20000000000005,4.82,1581721927.6992493
489.40000000000003,4.82,1581721927.765277
490.0,4.82,1581721927.830947
489.5,4.82,1581721927.8972192
489.5,4.82,1581721927.9634457
489.70000000000005,4.82,1581721928.0288427
490.0,4.82,1581721928.093853
490.1,4.82,1581721928.1598253
490.20000000000005,4.82,1581721928.2259715
489.6,4.82,1581721928.2915647
489.3,4.82,1581721928.3576376
489.5,4.82,1581721928.4236257
489.8,4.82,1581721928.4886425
490.90000000000003,4.82,1581721928.554331
490.0,4.82,1581721928.6201866
489.6,4.82,1581721928.6861331
489.8,4.82,1581721928.7522373
489.90000000000003,4.82,1581721928.8179722
489.40000000000003,4.82,1581721928.8841279
490.1,4.82,1581721928.949079
489.90000000000003,4.82,1581721929.0150917
489.90000000000003,4.82,1581721929.08086
489.8,4.82,1581721929.1468546
489.90000000000003,4.82,1581721929.2127614
490.1,4.82,1581721929.2783017
489.8,4.82,1581721929.3444035
490.1,4.82,1581721929.409207
490.1,4.82,1581721929.4752774
489.6,4.82,1581721929.5407968
550.5,4.82,1581721929.606908
508.20000000000005,4.82,1581721929.673038
490.20000000000005,4.82,1581721929.7390132
489.90000000000003,4.82,1581721929.803668
489.3,4.82,1581721929.869787
489.3,4.82,1581721929.9357378
489.70000000000005,4.82,1581721930.001802
489.3,4.82,1581721930.0674305
489.0,4.82,1581721930.133372
489.8,4.82,1581721930.1992726
489.20000000000005,4.82,1581721930.26435
490.0,4.82,1581721930.329839
490.20000000000005,4.82,1581721930.3959217
490.1,4.82,1581721930.4620738
490.3,4.82,1581721930.5278049
489.90000000000003,4.82,1581721930.593886
490.1,4.82,1581721930.6586607
490.20000000000005,4.82,1581721930.724626
489.40000000000003,4.82,1581721930.7902234
489.6,4.82,1581721930.8565245
490.20000000000005,4.82,1581721930.922444
489.8,4.82,1581721930.988433
489.0,4.82,1581721931.0538576
490.1,4.82,1581721931.1199152
489.90000000000003,4.82,1581721931.1847656
490.6,4.82,1581721931.2506046
490.0,4.82,1581721931.3164744
489.5,4.82,1581721931.3823044
489.40000000000003,4.82,1581721931.4483957
490.40000000000003,4.82,1581721931.5143893
490.40000000000003,4.82,1581721931.579904
489.90000000000003,4.82,1581721931.6458626
490.3,4.82,1581721931.7108777
489.70000000000005,4.82,1581721931.7776568
489.40000000000003,4.82,1581721931.8427365
489.90000000000003,4.82,1581721931.9087327
489.5,4.82,1581721931.9749546
489.3,4.82,1581721932.0402932
489.90000000000003,4.82,1581721932.10639
490.0,4.82,1581721932.1713872
489.6,4.82,1581721932.2372568
490.1,4.82,1581721932.3029435
545.0,4.82,1581721932.3688662
513.8000000000001,4.82,1581721932.4348938
489.6,4.82,1581721932.5008492
490.0,4.82,1581721932.566565
490.20000000000005,4.82,1581721932.632502
490.1,4.82,1581721932.6973996
490.3,4.82,1581721932.7633576
489.8,4.82,1581721932.829118
489.90000000000003,4.82,1581721932.8953605
489.90000000000003,4.82,1581721932.9611797
489.90000000000003,4.82,1581721933.0269265
490.5,4.82,1581721933.0928693
490.6,4.82,1581721933.1578693
490.1,4.82,1581721933.2237928
490.5,4.82,1581721933.2893388
490.1,4.82,1581721933.35532
490.1,4.82,1581721933.421267
490.20000000000005,4.82,1581721933.4874716
489.90000000000003,4.82,1581721933.5530105
490.0,4.82,1581721933.618828
490.3,4.82,1581721933.6838477
489.40000000000003,4.82,1581721933.7500265
489.6,4.82,1581721933.8155708
489.6,4.82,1581721933.8817444
490.1,4.82,1581721933.9476473
490.0,4.82,1581721934.0126235
489.1,4.82,1581721934.078377
488.3,4.82,1581721934.144441
489.20000000000005,4.82,1581721934.2103295
489.90000000000003,4.82,1581721934.2759938
490.3,4.82,1581721934.3421104
490.0,4.82,1581721934.4080043
489.6,4.82,1581721934.4739716
489.1,4.82,1581721934.5395205
490.40000000000003,4.82,1581721934.6046238
490.0,4.82,1581721934.670436
489.40000000000003,4.82,1581721934.7363913
490.0,4.82,1581721934.8018267
489.6,4.82,1581721934.867842
489.70000000000005,4.82,1581721934.9340165
489.8,4.82,1581721934.9999666
489.3,4.82,1581721935.0655396
538.4,4.82,1581721935.131451
519.6,4.82,1581721935.1965327
490.40000000000003,4.82,1581721935.262429
489.90000000000003,4.82,1581721935.3279393
490.40000000000003,4.82,1581721935.3942308
